ACTION,RESOURCE,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,42093,118343,120126,120497,223125,118424,120499
1,94174,118213,121014,122645,208559,119221,122647
1,37260,118041,118556,280788,280788,292795,119082
1,38205,31010,117941,118568,117886,19721,118570
1,33642,117984,117878,118568,292195,19721,118570
1,106205,118327,118933,121594,127596,4673,121596
1,34435,117962,119223,118259,118260,290919,118261
1,32270,118596,81476,120344,233010,118424,120346
1,17183,118343,118395,123067,269406,118398,123068
1,45904,118041,118556,280788,130913,292795,119082
1,31983,118300,118810,123082,123391,19793,123084
1,81446,119091,121710,117905,117906,290919,117908
1,116075,118026,119507,117905,117906,290919,117908
1,75834,118225,119924,118685,279443,308574,118687
0,13878,118115,117884,117879,117886,19721,117880
1,80766,118225,120551,118784,121873,290919,118786
0,6697,118300,19772,118321,117906,290919,118322
1,26437,117894,117895,117896,117897,117887,117898
1,23990,118300,125821,118834,251171,118424,118836
1,37781,119692,118635,122967,190850,119695,122969
1,31825,118300,118301,119928,219829,118331,119929
1,78699,118446,120317,307024,306404,118331,118332
1,29117,118327,118320,118321,117906,290919,118322
1,40440,118446,122550,118321,117906,290919,118322
1,75078,118386,121961,122297,122297,118331,118899
1,26431,119256,118599,118054,167069,117887,118055
1,75477,118463,122636,120773,123148,118960,120774
1,75901,118052,120398,118834,136989,118424,118836
1,26821,118327,118507,121527,128634,118398,121529
1,34958,118327,118320,117905,117906,290919,117908
1,75078,118026,119507,118278,118260,290919,118279
1,20364,118300,119181,118321,117906,290919,118322
1,78604,118300,119195,117905,117906,290919,117908
1,32270,118300,119890,120006,133833,118424,120008
1,2997,118300,118437,118784,130735,290919,118786
1,36575,122974,117945,117946,126800,292795,117948
1,64721,117894,117878,119192,135350,119184,119194
1,80222,117962,118910,118451,130134,118453,118454
1,25993,118343,124725,117905,240983,290919,117908
0,7543,118052,118821,118321,117906,290919,118322
1,71236,118343,121747,118777,279443,308574,118779
1,90507,118300,119984,120647,311441,118398,120649
1,75078,118052,119408,118777,279443,308574,118779
1,15710,118343,122299,119949,121350,290919,119951
1,15720,118343,6104,118321,117906,290919,118322
1,83974,118225,118403,118321,117906,290919,118322
1,23194,118300,118631,307024,132719,118331,118332
1,6977,118343,118700,118321,117906,290919,118322
0,75216,118257,117945,126684,280788,292795,126685
1,76860,118052,120096,117905,117906,290919,117908
1,23497,118888,123719,118777,279443,308574,118779
1,13878,117930,119569,179731,118247,117887,117973
1,43025,118270,117878,117879,117879,19721,117880
1,75954,118026,118746,118747,126309,118453,118749
1,80238,118343,124725,118784,117906,290919,118786
1,1020,118026,118063,128422,128423,118453,128424
1,3853,118888,121108,120006,311746,118424,120008
1,35376,118386,118746,118747,160002,118453,118749
1,75901,118343,120347,119433,133686,118424,119435
0,14354,118096,118008,117879,117897,19721,117880
1,15702,118007,120694,118641,294129,118643,118644
1,87835,118300,118458,307024,301218,118331,118332
1,20292,118124,81476,118054,120238,117887,118055
1,34148,118300,118066,118636,130218,118638,118639
1,75954,118052,126137,126138,252926,124136,126140
1,80816,118300,120312,124419,157234,118424,124421
1,26410,117944,117945,118274,299258,292795,118276
1,13878,117933,117878,117879,117879,19721,117880
1,29634,118300,119181,118321,240983,290919,118322
1,15680,119091,118957,117905,117906,290919,117908
1,74142,117962,117904,127782,123170,290919,127783
1,972,119597,119598,135809,311834,118331,135811
1,80897,118343,121747,118321,117906,290919,118322
1,32398,118343,6104,118321,117906,290919,118322
1,31689,118300,118783,118321,117906,290919,118322
0,75876,119070,118754,280788,280788,292795,119082
1,97515,118327,118492,118451,125738,118453,118454
1,16633,118300,118514,118685,132642,308574,118687
1,73872,117962,118910,127782,129606,290919,127783
1,40331,121786,121787,121122,121788,118612,121124
1,15908,117903,118450,121372,148801,119184,121374
1,79458,118343,120347,118422,300136,118424,118425
1,80520,118225,120535,118396,269406,118398,118399
1,109183,118026,119507,123648,123107,120518,123650
1,16191,118327,120383,120690,120691,290919,120692
1,20296,118139,117920,117885,117913,117887,117888
1,6977,118225,119924,118321,118448,290919,118322
1,42362,118327,118378,120952,143223,118453,120954
1,78288,118237,117878,120647,255464,118398,120649
1,81272,118052,118706,118318,168365,118205,118319
1,44913,118343,123125,118685,120316,308574,118687
1,16034,118343,119796,120418,134021,249618,120419
1,22682,118413,122007,117905,240983,290919,117908
1,28572,118580,117878,133111,125539,118870,133113
1,4675,118386,118692,118451,200947,118453,118454
1,73815,118316,120764,118465,136945,118467,118468
1,42367,118007,118008,117879,122240,19721,117880
1,25882,117962,5488,120618,304465,118643,120619
1,33125,117891,117878,117879,117879,19721,117880
1,79141,118026,119507,117905,117906,290919,117908
0,84789,118316,120361,133306,117906,118205,133308
1,75338,118237,117895,117896,117913,117887,117898
1,15922,118300,118514,118321,240983,290919,118322
1,75834,118446,119064,119743,244798,3130,119745
1,1115,117962,119223,118641,306399,118643,118644
1,20349,159716,118378,118747,159717,118453,118749
1,25305,118026,122392,121143,173805,249618,121145
1,79127,118300,120722,117905,117906,290919,117908
1,1020,118052,119986,118318,168365,118205,118319
1,35498,117877,117878,117879,117879,19721,117880
0,78836,118217,117920,117879,117886,19721,117880
1,20281,118150,118599,179731,270096,117887,117973
1,27188,118052,118328,299559,118204,118205,163732
1,70310,117962,118910,118054,118368,117887,118055
1,75213,117962,118910,118321,118448,290919,118322
1,6977,119597,123719,118321,117906,290919,118322
1,34700,118300,119181,121594,302830,4673,121596
0,33236,118052,120096,118321,117906,290919,118322
0,33253,119763,128350,119004,144111,119006,119007
1,80202,118225,122273,120773,118959,118960,120774
1,32270,118300,119195,118636,227378,118638,118639
1,42093,118343,120126,120497,133686,118424,120499
1,39641,118413,119968,118784,117906,290919,118786
1,16464,117962,122224,117905,240983,290919,117908
1,44655,118225,120663,122030,134579,122032,122033
1,7543,118225,120663,124886,132017,118643,124888
1,36569,118300,119181,118321,117906,290919,118322
1,42611,118300,119181,118784,121873,290919,118786
1,4675,119921,137107,117905,306399,290919,117908
1,1109,118300,19772,118278,117906,290919,118279
1,44975,118026,118450,128093,150602,119184,128095
1,16443,118225,120323,120591,120324,119095,120593
1,74478,118225,118403,117905,240983,290919,117908
1,76541,118300,124725,118321,117906,290919,118322
1,25241,118327,118518,120097,146705,270488,120099
1,14666,117911,117884,118568,125952,19721,118570
1,34432,118343,118821,118321,117906,290919,118322
1,29708,118052,119742,118321,118448,290919,118322
1,34714,118327,121645,117905,117906,290919,117908
1,32270,118300,118395,123067,269406,118398,123068
1,75270,121786,118492,118747,130707,118453,118749
1,1020,118991,118992,135123,292871,120302,135125
1,43544,119135,118575,118172,307446,249618,118175
1,15714,119256,119257,117946,118806,292795,117948
1,26370,118343,123125,118636,310589,118638,118639
1,31990,118225,118403,118321,117906,290919,118322
1,75078,118463,118464,120765,130740,118467,120767
1,30628,118327,118933,118321,240983,290919,118322
1,79285,118300,118783,118321,117906,290919,118322
1,37328,118327,118507,121527,128634,118398,121529
1,18072,118574,118556,280788,162667,292795,119082
1,1020,117940,117920,117885,117913,117887,117888
1,75954,119597,118053,118207,174445,270488,118209
1,6676,118446,120317,120690,136365,290919,120692
1,38964,118300,118957,117905,172635,290919,117908
1,39939,118041,118042,118043,118044,270488,118046
1,75941,118350,122672,130857,125539,308574,130858
1,33240,118300,124942,118321,240983,290919,118322
1,36927,117962,118352,118685,122058,308574,118687
1,34954,118327,118320,118321,117906,290919,118322
1,4675,118327,118933,118321,125206,290919,118322
1,79092,118343,120347,307024,294485,118331,118332
1,6302,118115,117884,117879,117886,19721,117880
1,86242,118225,119924,118636,141441,118638,118639
0,16624,119091,123125,118784,121556,290919,118786
1,42121,117903,120428,117905,117906,290919,117908
1,84070,118413,121639,118784,118785,290919,118786
1,5729,118446,16232,118321,117906,290919,118322
0,38083,117979,117884,118568,281735,19721,118570
1,13878,31010,117941,118568,122535,19721,118570
1,15064,118225,120535,179731,137925,117887,117973
1,73876,118327,118492,118747,125738,118453,118749
1,79092,118225,120535,123067,269406,118398,123068
1,25539,118300,120297,118784,120474,290919,118786
1,34950,131854,120370,117905,117906,290919,117908
1,79944,118386,128823,118784,118785,290919,118786
1,391,118124,117884,117879,117886,19721,117880
1,75078,118386,118896,119849,244844,118638,119851
1,25993,118225,118403,118321,117906,290919,118322
1,32270,118343,118395,120647,311441,118398,120649
1,34580,117903,120722,118451,130134,118453,118454
1,31183,117962,118352,117905,117906,290919,117908
1,673,118300,120722,121594,127596,4673,121596
1,741,118300,120722,118784,152747,290919,118786
1,80878,118213,124449,119849,164945,118638,119851
1,32270,119692,118635,122967,311441,119695,122969
1,72981,118080,117878,117879,120319,19721,117880
1,6725,117969,6725,127782,149781,290919,127783
1,7678,118225,123173,119093,123174,119095,119096
1,113533,118343,118514,117905,117906,290919,117908
1,80137,118327,118391,117905,117906,290919,117908
1,31702,117944,117945,118274,129282,292795,118276
1,79299,118041,117945,259173,191237,292795,118943
1,23127,118225,124380,117905,117906,290919,117908
1,34817,118178,118320,118321,117906,290919,118322
1,16030,118413,119968,118321,117906,290919,118322
1,43743,118300,118783,118784,147114,290919,118786
1,42610,120865,120694,118636,159723,118638,118639
0,98505,118991,118992,118321,117906,290919,118322
1,75078,118052,118706,118318,140982,118205,118319
1,25993,118343,119598,120497,133686,118424,120499
1,32270,118052,120398,118459,299565,249618,118461
1,76554,118446,118447,118784,121926,290919,118786
1,14956,118300,123719,117905,117906,290919,117908
1,74960,118386,118746,118451,152307,118453,118454
1,45014,118327,118518,120097,146705,270488,120099
1,972,118300,120026,119433,133686,118424,119435
1,43952,118446,120368,118685,122058,308574,118687
1,45508,118300,119488,118172,301534,249618,118175
1,30854,118413,277693,120773,118959,118960,120774
1,6094,118413,122007,120690,136365,290919,120692
1,77996,118327,118929,118259,120721,290919,118261
0,78438,118300,119984,118396,269406,118398,118399
1,25732,118300,118783,118321,118406,290919,118322
1,1041,118327,120559,118641,132791,118643,118644
1,41397,118343,118514,118321,117906,290919,118322
1,86522,118413,122007,118784,124402,290919,118786
0,18418,118052,119986,118321,117906,290919,118322
1,4675,118052,119742,120690,127922,290919,120692
1,79092,118343,118660,307024,132719,118331,118332
1,36997,117962,118910,118321,117906,290919,118322
1,1041,118327,121645,118641,306399,118643,118644
1,33150,118052,122392,120097,174445,270488,120099
0,75308,118052,118992,118321,240983,290919,118322
1,44987,118327,120559,120773,123107,118960,120774
1,80501,117962,118409,118523,310608,118331,118525
1,33248,118300,125872,118422,249904,118424,118425
1,31616,118300,120410,117905,117906,290919,117908
1,23499,118343,119993,117905,117906,290919,117908
1,5410,118327,118391,120702,132069,118504,120704
1,391,118124,117884,117885,117913,117887,117888
1,16236,118413,118481,117905,117906,290919,117908
1,3716,118343,120722,118784,117906,290919,118786
1,79552,118300,118514,118318,168365,118205,118319
1,75078,118316,120764,118465,172360,118467,118468
1,33231,118300,19772,118784,118785,290919,118786
1,6855,117979,117920,121067,229187,121069,121070
1,32270,118225,125919,130362,130363,130364,130365
1,4670,118327,118929,118784,117906,290919,118786
1,35498,118300,118783,118451,130134,118453,118454
1,99989,118316,120361,118321,175154,290919,118322
1,1024,118327,118929,118784,117906,290919,118786
1,43876,118080,117878,117879,118177,19721,117880
1,80501,117962,118409,119928,310608,118331,119929
1,43876,118007,117884,117885,117886,117887,117888
0,14570,118327,118933,118321,117906,290919,118322
1,38972,118257,117945,280788,280788,292795,119082
1,14932,118446,120317,120690,136365,290919,120692
1,32398,118343,120666,117905,117906,290919,117908
1,75834,118300,127168,117905,240983,290919,117908
1,4649,118225,118403,117905,117906,290919,117908
1,80957,118026,118027,121143,129761,249618,121145
1,79561,118343,119598,117905,117906,290919,117908
1,74001,118091,119424,179731,138273,117887,117973
1,20279,118150,118599,179731,164223,117887,117973
1,41385,118343,118856,118451,130134,118453,118454
1,74240,119692,118635,120903,310608,119695,120904
1,38480,117894,117895,117896,117897,117887,117898
1,35381,118327,118320,118321,117906,290919,118322
1,18418,118052,123144,123067,233714,118398,123068
1,34483,117962,119223,132671,118260,290919,132673
1,74717,118343,118833,118834,309123,118424,118836
1,34950,118327,118933,118784,117906,290919,118786
1,20271,117917,118599,179731,118625,117887,117973
1,77300,118170,118575,117946,209441,292795,117948
1,74310,118888,118631,120789,309694,118424,120791
0,969,118170,118179,126684,204891,292795,126685
1,80167,118343,119987,117905,117906,290919,117908
1,971,118300,120312,120313,120314,118424,120315
1,39476,118225,119924,117905,240983,290919,117908
1,109770,118446,120317,118321,117906,290919,118322
1,45444,118327,118507,179731,118054,117887,117973
1,37260,117984,117878,117899,119057,19721,117900
0,86310,118446,120317,118321,117906,290919,118322
0,41576,118446,119986,118318,168365,118205,118319
1,33111,118225,123173,119093,123174,119095,119096
1,27826,118225,120663,118641,306399,118643,118644
1,16003,117962,118501,120702,126111,118504,120704
1,74874,118080,117878,117879,304519,19721,117880
1,35455,118052,118706,118259,118707,290919,118261
1,14666,117911,117884,117879,117897,19721,117880
1,34950,118753,117945,280788,280788,292795,119082
0,20312,117936,120694,118636,130218,118638,118639
